id,gold_answers,predicted_answer,correct
FRCLTEXT001029_back,left,right,False
FRCLTEXT001029_right,back,left,False
FRCLTEXT001030_front,front,front,True
FRCLTEXT001030_left,front,front,True
FRCLTEXT001030_back,front,front,True
FRCLTEXT001030_right,front,front,True
FRCLTEXT001031_front,left,right,False
FRCLTEXT001031_left,back,right,False
FRCLTEXT001031_back,right,left,False
FRCLTEXT001031_right,front,right,False
FRCLTEXT001032_front,back,back,True
FRCLTEXT001032_left,back,right,False
FRCLTEXT001032_back,back,front,False
FRCLTEXT001032_right,back,left,False
FRCLTEXT001033,front,front,True
FRCLTEXT001034_front,front,front,True
FRCLTEXT001034_left,front,front,True
FRCLTEXT001034_back,front,back,False
FRCLTEXT001034_right,front,left,False
FRCLTEXT001035_front,left,left,True
FRCLTEXT001035_left,left,front,False
FRCLTEXT001035_back,left,right,False
FRCLTEXT001035_right,left,left,True
FRCLTEXT001036_front,right,right,True
FRCLTEXT001036_left,right,right,True
FRCLTEXT001036_back,right,right,True
FRCLTEXT001036_right,right,back,False
FRCLTEXT001037_front,right,left,False
FRCLTEXT001037_left,front,front,True
FRCLTEXT001037_back,left,right,False
FRCLTEXT001037_right,back,front,False
FRCLTEXT001038,left,left,True
FRCLTEXT001039,right,right,True
FRCLTEXT001040,front,right,False
FRCLTEXT001041_front,front,front,True
FRCLTEXT001041_left,left,left,True
FRCLTEXT001041_back,back,back,True
FRCLTEXT001041_right,right,left,False
FRCLTEXT001042_front,left,left,True
FRCLTEXT001042_left,left,right,False
FRCLTEXT001042_back,left,left,True
FRCLTEXT001042_right,left,left,True
FRCLTEXT001043_front,right,right,True
FRCLTEXT001043_left,right,back,False
FRCLTEXT001043_back,right,right,True
FRCLTEXT001043_right,right,front,False
FRCLTEXT001044_front,back,back,True
FRCLTEXT001044_left,right,right,True
FRCLTEXT001044_back,front,front,True
FRCLTEXT001044_right,left,left,True
FRCLTEXT001045_front,left,right,False
FRCLTEXT001045_left,back,right,False
FRCLTEXT001045_back,right,left,False
FRCLTEXT001045_right,front,right,False
FRCLTEXT001046,left,left,True
FRCLTEXT001047_front,right,left,False
FRCLTEXT001047_left,front,front,True
FRCLTEXT001047_back,left,right,False
FRCLTEXT001047_right,back,front,False
FRCLTEXT001048_front,front,front,True
FRCLTEXT001048_left,left,left,True
FRCLTEXT001048_back,back,back,True
FRCLTEXT001048_right,right,left,False
FRCLTEXT001049_front,left,left,True
FRCLTEXT001049_left,left,front,False
FRCLTEXT001049_back,left,left,True
FRCLTEXT001049_right,left,left,True
FRCLTEXT001050,right,right,True
FRCLTEXT001051_front,back,back,True
FRCLTEXT001051_left,back,right,False
FRCLTEXT001051_back,back,back,True
FRCLTEXT001051_right,back,left,False
FRCLTEXT001052,right,right,True
FRCLTEXT001053_front,right,right,True
FRCLTEXT001053_left,right,right,True
FRCLTEXT001053_back,right,right,True
FRCLTEXT001053_right,right,right,True
FRCLTEXT001054_front,back,back,True
FRCLTEXT001054_left,right,right,True
FRCLTEXT001054_back,front,front,True
FRCLTEXT001054_right,left,left,True
FRCLTEXT001055_front,left,left,True
FRCLTEXT001055_left,left,front,False
FRCLTEXT001055_back,left,left,True
FRCLTEXT001055_right,left,left,True
FRCLTEXT001056_front,left,left,True
FRCLTEXT001056_left,left,front,False
FRCLTEXT001056_back,left,right,False
FRCLTEXT001056_right,left,left,True
FRCLTEXT001057_front,back,back,True
FRCLTEXT001057_left,right,right,True
FRCLTEXT001057_back,front,front,True
FRCLTEXT001057_right,left,left,True
FRCLTEXT001058_front,left,right,False
FRCLTEXT001058_left,back,right,False
FRCLTEXT001058_back,right,left,False
FRCLTEXT001058_right,front,right,False
FRCLTEXT001059_front,left,right,False
FRCLTEXT001059_left,back,right,False
FRCLTEXT001059_back,right,left,False
FRCLTEXT001059_right,front,right,False
FRCLTEXT001060,back,back,True
FRCLTEXT001061_front,right,left,False
FRCLTEXT001061_left,front,left,False
FRCLTEXT001061_back,left,right,False
FRCLTEXT001061_right,back,left,False
FRCLTEXT001062_front,left,left,True
FRCLTEXT001062_left,left,front,False
FRCLTEXT001062_back,left,right,False
FRCLTEXT001062_right,left,left,True
FRCLTEXT001063_front,front,front,True
FRCLTEXT001063_left,left,right,False
FRCLTEXT001063_back,back,back,True
FRCLTEXT001063_right,right,left,False
FRCLTEXT001064,back,back,True
FRCLTEXT001065_front,back,back,True
FRCLTEXT001065_left,back,back,True
FRCLTEXT001065_back,back,front,False
FRCLTEXT001065_right,back,left,False
FRCLTEXT001066_front,back,back,True
FRCLTEXT001066_left,back,right,False
FRCLTEXT001066_back,back,back,True
FRCLTEXT001066_right,back,left,False
FRCLTEXT001067_front,front,front,True
FRCLTEXT001067_left,left,left,True
FRCLTEXT001067_back,back,back,True
FRCLTEXT001067_right,right,left,False
FRCLTEXT001068_front,back,back,True
FRCLTEXT001068_left,back,right,False
FRCLTEXT001068_back,back,back,True
FRCLTEXT001068_right,back,left,False
FRCLTEXT001069_front,front,front,True
FRCLTEXT001069_left,left,right,False
FRCLTEXT001069_back,back,back,True
FRCLTEXT001069_right,right,left,False
FRCLTEXT001070_front,left,right,False
FRCLTEXT001070_left,back,right,False
FRCLTEXT001070_back,right,back,False
FRCLTEXT001070_right,front,right,False
FRCLTEXT001071_front,front,front,True
FRCLTEXT001071_left,left,right,False
FRCLTEXT001071_back,back,back,True
FRCLTEXT001071_right,right,left,False
FRCLTEXT001072,left,left,True
FRCLTEXT001073_front,back,back,True
FRCLTEXT001073_left,right,right,True
FRCLTEXT001073_back,front,front,True
FRCLTEXT001073_right,left,left,True
FRCLTEXT001074_front,right,left,False
FRCLTEXT001074_left,front,left,False
FRCLTEXT001074_back,left,right,False
FRCLTEXT001074_right,back,front,False
FRCLTEXT001075_front,back,back,True
FRCLTEXT001075_left,right,right,True
FRCLTEXT001075_back,front,front,True
FRCLTEXT001075_right,left,left,True
FRCLTEXT001076_front,front,front,True
FRCLTEXT001076_left,left,left,True
FRCLTEXT001076_back,back,back,True
FRCLTEXT001076_right,right,left,False
FRCLTEXT001077_front,right,left,False
FRCLTEXT001077_left,front,left,False
FRCLTEXT001077_back,left,right,False
FRCLTEXT001077_right,back,left,False
FRCLTEXT001078_front,right,left,False
FRCLTEXT001078_left,front,right,False
FRCLTEXT001078_back,left,right,False
FRCLTEXT001078_right,back,left,False
FRCLTEXT001079_front,back,back,True
FRCLTEXT001079_left,right,right,True
FRCLTEXT001079_back,front,front,True
FRCLTEXT001079_right,left,left,True
FRCLTEXT001080_front,front,front,True
FRCLTEXT001080_left,left,left,True
FRCLTEXT001080_back,back,back,True
FRCLTEXT001080_right,right,left,False
FRCLTEXT001081_front,left,left,True
FRCLTEXT001081_left,left,front,False
FRCLTEXT001081_back,left,left,True
FRCLTEXT001081_right,left,left,True
FRCLTEXT001082_front,back,back,True
FRCLTEXT001082_left,right,right,True
FRCLTEXT001082_back,front,front,True
FRCLTEXT001082_right,left,left,True
FRCLTEXT001083,front,front,True
FRCLTEXT001084_front,front,front,True
FRCLTEXT001084_left,left,right,False
FRCLTEXT001084_back,back,back,True
FRCLTEXT001084_right,right,left,False
FRCLTEXT001085_front,back,back,True
FRCLTEXT001085_left,right,right,True
FRCLTEXT001085_back,front,front,True
FRCLTEXT001085_right,left,left,True
FRCLTEXT001086,back,back,True
FRCLTEXT001087_front,front,front,True
FRCLTEXT001087_left,left,right,False
FRCLTEXT001087_back,back,back,True
FRCLTEXT001087_right,right,left,False
FRCLTEXT001088,front,front,True
FRCLTEXT001089_front,front,front,True
FRCLTEXT001089_left,left,left,True
FRCLTEXT001089_back,back,back,True
FRCLTEXT001089_right,right,right,True
FRCLTEXT001090_front,right,left,False
FRCLTEXT001090_left,front,front,True
FRCLTEXT001090_back,left,right,False
FRCLTEXT001090_right,back,left,False
FRCLTEXT001091,left,left,True
FRCLTEXT001092_front,back,back,True
FRCLTEXT001092_left,back,back,True
FRCLTEXT001092_back,back,front,False
FRCLTEXT001092_right,back,left,False
FRCLTEXT001093_front,front,back,False
FRCLTEXT001093_left,front,left,False
FRCLTEXT001093_back,front,back,False
FRCLTEXT001093_right,front,left,False
FRCLTEXT001094_front,front,front,True
FRCLTEXT001094_left,front,front,True
FRCLTEXT001094_back,front,front,True
FRCLTEXT001094_right,front,front,True
FRCLTEXT001095_front,back,back,True
FRCLTEXT001095_left,back,right,False
FRCLTEXT001095_back,back,back,True
FRCLTEXT001095_right,back,left,False
FRCLTEXT001096_front,back,back,True
FRCLTEXT001096_left,right,right,True
FRCLTEXT001096_back,front,front,True
FRCLTEXT001096_right,left,left,True
FRCLTEXT001097_front,right,left,False
FRCLTEXT001097_left,front,front,True
FRCLTEXT001097_back,left,right,False
FRCLTEXT001097_right,back,left,False
FRCLTEXT001098,right,right,True
FRCLTEXT001099_front,back,back,True
FRCLTEXT001099_left,right,right,True
FRCLTEXT001099_back,front,front,True
FRCLTEXT001099_right,left,left,True
FRCLTEXT001100_front,front,front,True
FRCLTEXT001100_left,front,front,True
FRCLTEXT001100_back,front,back,False
FRCLTEXT001100_right,front,right,False
FRCLTEXT001101_front,back,back,True
FRCLTEXT001101_left,back,back,True
FRCLTEXT001101_back,back,front,False
FRCLTEXT001101_right,back,left,False
FRCLTEXT001102,left,left,True
FRCLTEXT001103_front,back,front,False
FRCLTEXT001103_left,back,right,False
FRCLTEXT001103_back,back,front,False
FRCLTEXT001103_right,back,left,False
FRCLTEXT001104,back,back,True
FRCLTEXT001105_front,right,right,True
FRCLTEXT001105_left,right,right,True
FRCLTEXT001105_back,right,right,True
FRCLTEXT001105_right,right,front,False
FRCLTEXT001106,front,front,True
FRCLTEXT001107_front,front,front,True
FRCLTEXT001107_left,front,front,True
FRCLTEXT001107_back,front,back,False
FRCLTEXT001107_right,front,left,False
FRCLTEXT001108_front,left,left,True
FRCLTEXT001108_left,left,right,False
FRCLTEXT001108_back,left,left,True
FRCLTEXT001108_right,left,left,True
FRCLTEXT001109,back,back,True
FRCLTEXT001110_front,right,right,True
FRCLTEXT001110_left,right,back,False
FRCLTEXT001110_back,right,right,True
FRCLTEXT001110_right,right,back,False
FRCLTEXT001111_front,back,back,True
FRCLTEXT001111_left,back,right,False
FRCLTEXT001111_back,back,back,True
FRCLTEXT001111_right,back,left,False
FRCLTEXT001112_front,back,back,True
FRCLTEXT001112_left,right,right,True
FRCLTEXT001112_back,front,front,True
FRCLTEXT001112_right,left,left,True
FRCLTEXT001113_front,front,front,True
FRCLTEXT001113_left,left,right,False
FRCLTEXT001113_back,back,back,True
FRCLTEXT001113_right,right,left,False
FRCLTEXT001114_front,left,right,False
FRCLTEXT001114_left,back,right,False
FRCLTEXT001114_back,right,left,False
FRCLTEXT001114_right,front,right,False
FRCLTEXT001115_front,right,left,False
FRCLTEXT001115_left,front,front,True
FRCLTEXT001115_back,left,right,False
FRCLTEXT001115_right,back,left,False
FRCLTEXT001116_front,front,front,True
FRCLTEXT001116_left,left,right,False
FRCLTEXT001116_back,back,back,True
FRCLTEXT001116_right,right,left,False
FRCLTEXT001117_front,back,back,True
FRCLTEXT001117_left,back,right,False
FRCLTEXT001117_back,back,front,False
FRCLTEXT001117_right,back,left,False
FRCLTEXT001118_front,left,left,True
FRCLTEXT001118_left,left,front,False
FRCLTEXT001118_back,left,right,False
FRCLTEXT001118_right,left,left,True
FRCLTEXT001119,front,front,True
FRCLTEXT001120_front,left,left,True
FRCLTEXT001120_left,left,left,True
FRCLTEXT001120_back,left,left,True
FRCLTEXT001120_right,left,left,True
FRCLTEXT001121,back,back,True
FRCLTEXT001122_front,left,right,False
FRCLTEXT001122_left,back,right,False
FRCLTEXT001122_back,right,left,False
FRCLTEXT001122_right,front,right,False
FRCLTEXT001123_front,back,back,True
FRCLTEXT001123_left,back,right,False
FRCLTEXT001123_back,back,front,False
FRCLTEXT001123_right,back,left,False
FRCLTEXT001124_front,left,right,False
FRCLTEXT001124_left,back,right,False
FRCLTEXT001124_back,right,left,False
FRCLTEXT001124_right,front,right,False
FRCLTEXT001125_front,front,front,True
FRCLTEXT001125_left,left,right,False
FRCLTEXT001125_back,back,back,True
FRCLTEXT001125_right,right,left,False
FRCLTEXT001126,left,left,True
FRCLTEXT001127_front,left,right,False
FRCLTEXT001127_left,back,left,False
FRCLTEXT001127_back,right,left,False
FRCLTEXT001127_right,front,right,False
FRCLTEXT001128,right,right,True
FRCLTEXT001129_front,right,left,False
FRCLTEXT001129_left,front,front,True
FRCLTEXT001129_back,left,front,False
FRCLTEXT001129_right,back,left,False
FRCLTEXT001130_front,left,left,True
FRCLTEXT001130_left,left,front,False
FRCLTEXT001130_back,left,left,True
FRCLTEXT001130_right,left,left,True
FRCLTEXT001131_front,front,front,True
FRCLTEXT001131_left,left,right,False
FRCLTEXT001131_back,back,back,True
FRCLTEXT001131_right,right,left,False
FRCLTEXT001132_front,front,front,True
FRCLTEXT001132_left,left,right,False
FRCLTEXT001132_back,back,back,True
FRCLTEXT001132_right,right,left,False
FRCLTEXT001133,right,right,True
FRCLTEXT001134_front,left,right,False
FRCLTEXT001134_left,back,right,False
FRCLTEXT001134_back,right,left,False
FRCLTEXT001134_right,front,right,False
FRCLTEXT001135,back,back,True
FRCLTEXT001136,right,right,True
FRCLTEXT001137_front,back,back,True
FRCLTEXT001137_left,right,right,True
FRCLTEXT001137_back,front,front,True
FRCLTEXT001137_right,left,left,True
FRCLTEXT001138_front,right,right,True
FRCLTEXT001138_left,right,right,True
FRCLTEXT001138_back,right,left,False
FRCLTEXT001138_right,right,right,True
FRCLTEXT001139_front,left,left,True
FRCLTEXT001139_left,left,front,False
FRCLTEXT001139_back,left,left,True
FRCLTEXT001139_right,left,left,True
FRCLTEXT001140_front,left,right,False
FRCLTEXT001140_left,back,right,False
FRCLTEXT001140_back,right,left,False
FRCLTEXT001140_right,front,right,False
FRCLTEXT001141_front,front,front,True
FRCLTEXT001141_left,left,right,False
FRCLTEXT001141_back,back,back,True
FRCLTEXT001141_right,right,left,False
FRCLTEXT001142,front,front,True
FRCLTEXT001143,back,back,True
FRCLTEXT001144,front,back,False
FRCLTEXT001145_front,right,left,False
FRCLTEXT001145_left,front,front,True
FRCLTEXT001145_back,left,right,False
FRCLTEXT001145_right,back,front,False
FRCLTEXT001146_front,front,back,False
FRCLTEXT001146_left,front,right,False
FRCLTEXT001146_back,front,back,False
FRCLTEXT001146_right,front,left,False
FRCLTEXT001147_front,back,back,True
FRCLTEXT001147_left,right,right,True
FRCLTEXT001147_back,front,front,True
FRCLTEXT001147_right,left,left,True
FRCLTEXT001148,left,left,True
FRCLTEXT001149_front,front,front,True
FRCLTEXT001149_left,left,left,True
FRCLTEXT001149_back,back,back,True
FRCLTEXT001149_right,right,left,False
FRCLTEXT001150_front,front,front,True
FRCLTEXT001150_left,left,right,False
FRCLTEXT001150_back,back,back,True
FRCLTEXT001150_right,right,left,False
FRCLTEXT001151_front,back,front,False
FRCLTEXT001151_left,back,right,False
FRCLTEXT001151_back,back,front,False
FRCLTEXT001151_right,back,left,False
FRCLTEXT001152,front,front,True
FRCLTEXT001153_front,back,back,True
FRCLTEXT001153_left,right,right,True
FRCLTEXT001153_back,front,front,True
FRCLTEXT001153_right,left,left,True
FRCLTEXT001154_front,back,back,True
FRCLTEXT001154_left,right,right,True
FRCLTEXT001154_back,front,front,True
FRCLTEXT001154_right,left,left,True
FRCLTEXT001155,back,back,True
FRCLTEXT001156_front,left,right,False
FRCLTEXT001156_left,back,right,False
FRCLTEXT001156_back,right,left,False
FRCLTEXT001156_right,front,right,False
FRCLTEXT001157_front,back,back,True
FRCLTEXT001157_left,right,right,True
FRCLTEXT001157_back,front,front,True
FRCLTEXT001157_right,left,left,True
FRCLTEXT001158_front,right,right,True
FRCLTEXT001158_left,right,right,True
FRCLTEXT001158_back,right,right,True
FRCLTEXT001158_right,right,front,False
FRCLTEXT001159_front,left,right,False
FRCLTEXT001159_left,back,left,False
FRCLTEXT001159_back,right,left,False
FRCLTEXT001159_right,front,front,True
FRCLTEXT001160_front,right,left,False
FRCLTEXT001160_left,front,front,True
FRCLTEXT001160_back,left,right,False
FRCLTEXT001160_right,back,front,False
FRCLTEXT001161,back,back,True
FRCLTEXT001162_front,back,back,True
FRCLTEXT001162_left,back,back,True
FRCLTEXT001162_back,back,back,True
FRCLTEXT001162_right,back,left,False
FRCLTEXT001163_front,back,back,True
FRCLTEXT001163_left,right,right,True
FRCLTEXT001163_back,front,front,True
FRCLTEXT001163_right,left,left,True
FRCLTEXT001164_front,left,left,True
FRCLTEXT001164_left,left,front,False
FRCLTEXT001164_back,left,back,False
FRCLTEXT001164_right,left,left,True
FRCLTEXT001165,left,left,True
FRCLTEXT001166,front,front,True
FRCLTEXT001167,right,right,True
FRCLTEXT001168_front,right,right,True
FRCLTEXT001168_left,right,back,False
FRCLTEXT001168_back,right,right,True
FRCLTEXT001168_right,right,front,False
FRCLTEXT001169_front,right,left,False
FRCLTEXT001169_left,front,front,True
FRCLTEXT001169_back,left,right,False
FRCLTEXT001169_right,back,left,False
FRCLTEXT001170_front,left,left,True
FRCLTEXT001170_left,left,front,False
FRCLTEXT001170_back,left,left,True
FRCLTEXT001170_right,left,left,True
FRCLTEXT001171_front,right,right,True
FRCLTEXT001171_left,right,right,True
FRCLTEXT001171_back,right,back,False
FRCLTEXT001171_right,right,front,False
FRCLTEXT001172_front,left,right,False
FRCLTEXT001172_left,back,left,False
FRCLTEXT001172_back,right,front,False
FRCLTEXT001172_right,front,right,False
FRCLTEXT001173_front,back,back,True
FRCLTEXT001173_left,back,back,True
FRCLTEXT001173_back,back,front,False
FRCLTEXT001173_right,back,back,True
FRCLTEXT001174_front,left,right,False
FRCLTEXT001174_left,back,left,False
FRCLTEXT001174_back,right,left,False
FRCLTEXT001174_right,front,right,False
FRCLTEXT001175_front,back,back,True
FRCLTEXT001175_left,right,right,True
FRCLTEXT001175_back,front,front,True
FRCLTEXT001175_right,left,left,True
FRCLTEXT001176_front,front,front,True
FRCLTEXT001176_left,front,right,False
FRCLTEXT001176_back,front,back,False
FRCLTEXT001176_right,front,front,True
FRCLTEXT001177_front,left,right,False
FRCLTEXT001177_left,back,right,False
FRCLTEXT001177_back,right,left,False
FRCLTEXT001177_right,front,right,False
FRCLTEXT001178_front,front,front,True
FRCLTEXT001178_left,front,right,False
FRCLTEXT001178_back,front,front,True
FRCLTEXT001178_right,front,left,False
FRCLTEXT001179_front,front,front,True
