id,frame_of_reference_category,gold_answers,predicted_answer,correct
FRCLTEXT000812_left,external relative,back,back,True
FRCLTEXT000812_back,external relative,back,back,True
FRCLTEXT000812_right,external relative,back,back,True
FRCLTEXT000813_front,external relative,back,back,True
FRCLTEXT000813_left,external relative,back,back,True
FRCLTEXT000813_back,external relative,back,back,True
FRCLTEXT000813_right,external relative,back,back,True
FRCLTEXT000814_front,external relative,right,right,True
FRCLTEXT000814_left,external relative,right,right,True
FRCLTEXT000814_back,external relative,right,right,True
FRCLTEXT000814_right,external relative,right,right,True
FRCLTEXT000815,internal relative,back,back,True
FRCLTEXT000816,external relative,back,back,True
FRCLTEXT000817,external relative,left,left,True
FRCLTEXT000818_front,internal relative,right,front,False
FRCLTEXT000818_left,internal relative,right,right,True
FRCLTEXT000818_back,internal relative,right,back,False
FRCLTEXT000818_right,internal relative,right,right,True
FRCLTEXT000819_front,external intrinsic,back,front,False
FRCLTEXT000819_left,external intrinsic,right,right,True
FRCLTEXT000819_back,external intrinsic,front,front,True
FRCLTEXT000819_right,external intrinsic,left,left,True
FRCLTEXT000820_front,external intrinsic,left,left,True
FRCLTEXT000820_left,external intrinsic,back,back,True
FRCLTEXT000820_back,external intrinsic,right,right,True
FRCLTEXT000820_right,external intrinsic,front,front,True
FRCLTEXT000821_front,internal intrinsic,right,right,True
FRCLTEXT000821_left,internal intrinsic,front,front,True
FRCLTEXT000821_back,internal intrinsic,left,left,True
FRCLTEXT000821_right,internal intrinsic,back,back,True
FRCLTEXT000822_front,external relative,left,left,True
FRCLTEXT000822_left,external relative,left,left,True
FRCLTEXT000822_back,external relative,left,left,True
FRCLTEXT000822_right,external relative,left,left,True
FRCLTEXT000823_front,internal intrinsic,left,left,True
FRCLTEXT000823_left,internal intrinsic,back,back,True
FRCLTEXT000823_back,internal intrinsic,right,front,False
FRCLTEXT000823_right,internal intrinsic,front,front,True
FRCLTEXT000824_front,external intrinsic,back,back,True
FRCLTEXT000824_left,external intrinsic,right,right,True
FRCLTEXT000824_back,external intrinsic,front,front,True
FRCLTEXT000824_right,external intrinsic,left,left,True
FRCLTEXT000825,external relative,front,front,True
FRCLTEXT000826,external relative,back,back,True
FRCLTEXT000827_front,external intrinsic,left,left,True
FRCLTEXT000827_left,external intrinsic,back,back,True
FRCLTEXT000827_back,external intrinsic,right,right,True
FRCLTEXT000827_right,external intrinsic,front,back,False
FRCLTEXT000828_front,external intrinsic,left,left,True
FRCLTEXT000828_left,external intrinsic,back,back,True
FRCLTEXT000828_back,external intrinsic,right,right,True
FRCLTEXT000828_right,external intrinsic,front,front,True
FRCLTEXT000829_front,internal relative,right,right,True
FRCLTEXT000829_left,internal relative,right,right,True
FRCLTEXT000829_back,internal relative,right,right,True
FRCLTEXT000829_right,internal relative,right,right,True
FRCLTEXT000830_front,external relative,left,left,True
FRCLTEXT000830_left,external relative,left,left,True
FRCLTEXT000830_back,external relative,left,left,True
FRCLTEXT000830_right,external relative,left,left,True
FRCLTEXT000831,external relative,left,left,True
FRCLTEXT000832_front,external intrinsic,left,front,False
FRCLTEXT000832_left,external intrinsic,back,back,True
FRCLTEXT000832_back,external intrinsic,right,front,False
FRCLTEXT000832_right,external intrinsic,front,front,True
FRCLTEXT000833_front,external intrinsic,front,front,True
FRCLTEXT000833_left,external intrinsic,left,back,False
FRCLTEXT000833_back,external intrinsic,back,back,True
FRCLTEXT000833_right,external intrinsic,right,front,False
FRCLTEXT000834,external relative,front,front,True
FRCLTEXT000835_front,external relative,front,front,True
FRCLTEXT000835_left,external relative,front,right,False
FRCLTEXT000835_back,external relative,front,front,True
FRCLTEXT000835_right,external relative,front,front,True
FRCLTEXT000836_front,external intrinsic,left,left,True
FRCLTEXT000836_left,external intrinsic,back,back,True
FRCLTEXT000836_back,external intrinsic,right,right,True
FRCLTEXT000836_right,external intrinsic,front,front,True
FRCLTEXT000837,external relative,front,front,True
FRCLTEXT000838_front,external intrinsic,left,left,True
FRCLTEXT000838_left,external intrinsic,back,back,True
FRCLTEXT000838_back,external intrinsic,right,right,True
FRCLTEXT000838_right,external intrinsic,front,front,True
FRCLTEXT000839_front,external relative,front,right,False
FRCLTEXT000839_left,external relative,front,front,True
FRCLTEXT000839_back,external relative,front,front,True
FRCLTEXT000839_right,external relative,front,front,True
FRCLTEXT000840,external relative,back,back,True
FRCLTEXT000841_front,external intrinsic,left,left,True
FRCLTEXT000841_left,external intrinsic,back,back,True
FRCLTEXT000841_back,external intrinsic,right,right,True
FRCLTEXT000841_right,external intrinsic,front,front,True
FRCLTEXT000842_front,external relative,front,front,True
FRCLTEXT000842_left,external relative,front,front,True
FRCLTEXT000842_back,external relative,front,front,True
FRCLTEXT000842_right,external relative,front,front,True
FRCLTEXT000843_front,external intrinsic,back,front,False
FRCLTEXT000843_left,external intrinsic,right,right,True
FRCLTEXT000843_back,external intrinsic,front,front,True
FRCLTEXT000843_right,external intrinsic,left,left,True
FRCLTEXT000844_front,external relative,left,left,True
FRCLTEXT000844_left,external relative,left,left,True
FRCLTEXT000844_back,external relative,left,left,True
FRCLTEXT000844_right,external relative,left,left,True
FRCLTEXT000845_front,external intrinsic,front,front,True
FRCLTEXT000845_left,external intrinsic,left,left,True
FRCLTEXT000845_back,external intrinsic,back,front,False
FRCLTEXT000845_right,external intrinsic,right,right,True
FRCLTEXT000846_front,external intrinsic,left,left,True
FRCLTEXT000846_left,external intrinsic,back,back,True
FRCLTEXT000846_back,external intrinsic,right,right,True
FRCLTEXT000846_right,external intrinsic,front,front,True
FRCLTEXT000847_front,external relative,left,left,True
FRCLTEXT000847_left,external relative,left,left,True
FRCLTEXT000847_back,external relative,left,left,True
FRCLTEXT000847_right,external relative,left,left,True
FRCLTEXT000848_front,external intrinsic,left,left,True
FRCLTEXT000848_left,external intrinsic,back,back,True
FRCLTEXT000848_back,external intrinsic,right,right,True
FRCLTEXT000848_right,external intrinsic,front,front,True
FRCLTEXT000849_front,external intrinsic,back,back,True
FRCLTEXT000849_left,external intrinsic,right,right,True
FRCLTEXT000849_back,external intrinsic,front,front,True
FRCLTEXT000849_right,external intrinsic,left,left,True
FRCLTEXT000850_front,external intrinsic,right,right,True
FRCLTEXT000850_left,external intrinsic,front,front,True
FRCLTEXT000850_back,external intrinsic,left,left,True
FRCLTEXT000850_right,external intrinsic,back,back,True
FRCLTEXT000851_front,external relative,front,front,True
FRCLTEXT000851_left,external relative,front,front,True
FRCLTEXT000851_back,external relative,front,front,True
FRCLTEXT000851_right,external relative,front,front,True
FRCLTEXT000852_front,external intrinsic,right,right,True
FRCLTEXT000852_left,external intrinsic,front,front,True
FRCLTEXT000852_back,external intrinsic,left,left,True
FRCLTEXT000852_right,external intrinsic,back,back,True
FRCLTEXT000853_front,external intrinsic,back,back,True
FRCLTEXT000853_left,external intrinsic,right,right,True
FRCLTEXT000853_back,external intrinsic,front,front,True
FRCLTEXT000853_right,external intrinsic,left,left,True
FRCLTEXT000854_front,external relative,front,front,True
FRCLTEXT000854_left,external relative,front,front,True
FRCLTEXT000854_back,external relative,front,front,True
FRCLTEXT000854_right,external relative,front,front,True
FRCLTEXT000855_front,external relative,front,front,True
FRCLTEXT000855_left,external relative,front,front,True
FRCLTEXT000855_back,external relative,front,front,True
FRCLTEXT000855_right,external relative,front,front,True
FRCLTEXT000856_front,external relative,back,back,True
FRCLTEXT000856_left,external relative,back,back,True
FRCLTEXT000856_back,external relative,back,back,True
FRCLTEXT000856_right,external relative,back,right,False
FRCLTEXT000857_front,external relative,back,back,True
FRCLTEXT000857_left,external relative,back,front,False
FRCLTEXT000857_back,external relative,back,back,True
FRCLTEXT000857_right,external relative,back,back,True
FRCLTEXT000858,external relative,front,front,True
FRCLTEXT000859_front,external relative,left,left,True
FRCLTEXT000859_left,external relative,left,left,True
FRCLTEXT000859_back,external relative,left,left,True
FRCLTEXT000859_right,external relative,left,left,True
FRCLTEXT000860_front,external relative,back,back,True
FRCLTEXT000860_left,external relative,back,back,True
FRCLTEXT000860_back,external relative,back,back,True
FRCLTEXT000860_right,external relative,back,back,True
FRCLTEXT000861_front,external intrinsic,right,right,True
FRCLTEXT000861_left,external intrinsic,front,front,True
FRCLTEXT000861_back,external intrinsic,left,left,True
FRCLTEXT000861_right,external intrinsic,back,back,True
FRCLTEXT000862,external relative,front,front,True
FRCLTEXT000863_front,external intrinsic,back,back,True
FRCLTEXT000863_left,external intrinsic,right,right,True
FRCLTEXT000863_back,external intrinsic,front,front,True
FRCLTEXT000863_right,external intrinsic,left,left,True
FRCLTEXT000864_front,external intrinsic,back,front,False
FRCLTEXT000864_left,external intrinsic,right,right,True
FRCLTEXT000864_back,external intrinsic,front,front,True
FRCLTEXT000864_right,external intrinsic,left,left,True
FRCLTEXT000865_front,external relative,left,left,True
FRCLTEXT000865_left,external relative,left,left,True
FRCLTEXT000865_back,external relative,left,left,True
FRCLTEXT000865_right,external relative,left,left,True
FRCLTEXT000866_front,external relative,left,right,False
FRCLTEXT000866_left,external relative,left,left,True
FRCLTEXT000866_back,external relative,left,left,True
FRCLTEXT000866_right,external relative,left,left,True
FRCLTEXT000867_front,internal intrinsic,front,front,True
FRCLTEXT000867_left,internal intrinsic,left,left,True
FRCLTEXT000867_back,internal intrinsic,back,back,True
FRCLTEXT000867_right,internal intrinsic,right,right,True
FRCLTEXT000868,internal relative,front,front,True
FRCLTEXT000869_front,external intrinsic,front,front,True
FRCLTEXT000869_left,external intrinsic,left,left,True
FRCLTEXT000869_back,external intrinsic,back,back,True
FRCLTEXT000869_right,external intrinsic,right,right,True
FRCLTEXT000870_front,external intrinsic,back,back,True
FRCLTEXT000870_left,external intrinsic,right,right,True
FRCLTEXT000870_back,external intrinsic,front,front,True
FRCLTEXT000870_right,external intrinsic,left,left,True
FRCLTEXT000871_front,external intrinsic,right,front,False
FRCLTEXT000871_left,external intrinsic,front,front,True
FRCLTEXT000871_back,external intrinsic,left,left,True
FRCLTEXT000871_right,external intrinsic,back,back,True
FRCLTEXT000872_front,external relative,front,front,True
FRCLTEXT000872_left,external relative,front,front,True
FRCLTEXT000872_back,external relative,front,right,False
FRCLTEXT000872_right,external relative,front,front,True
FRCLTEXT000873_front,external relative,back,back,True
FRCLTEXT000873_left,external relative,back,back,True
FRCLTEXT000873_back,external relative,back,back,True
FRCLTEXT000873_right,external relative,back,back,True
FRCLTEXT000874_front,external relative,back,back,True
FRCLTEXT000874_left,external relative,back,back,True
FRCLTEXT000874_back,external relative,back,back,True
FRCLTEXT000874_right,external relative,back,back,True
FRCLTEXT000875_front,external relative,right,right,True
FRCLTEXT000875_left,external relative,right,right,True
FRCLTEXT000875_back,external relative,right,right,True
FRCLTEXT000875_right,external relative,right,right,True
FRCLTEXT000876_front,external relative,front,front,True
FRCLTEXT000876_left,external relative,front,front,True
FRCLTEXT000876_back,external relative,front,front,True
FRCLTEXT000876_right,external relative,front,back,False
FRCLTEXT000877_front,external intrinsic,left,left,True
FRCLTEXT000877_left,external intrinsic,back,back,True
FRCLTEXT000877_back,external intrinsic,right,right,True
FRCLTEXT000877_right,external intrinsic,front,front,True
FRCLTEXT000878_front,external intrinsic,front,front,True
FRCLTEXT000878_left,external intrinsic,left,left,True
FRCLTEXT000878_back,external intrinsic,back,back,True
FRCLTEXT000878_right,external intrinsic,right,right,True
FRCLTEXT000879_front,internal relative,left,left,True
FRCLTEXT000879_left,internal relative,left,left,True
FRCLTEXT000879_back,internal relative,left,left,True
FRCLTEXT000879_right,internal relative,left,left,True
