id,frame_of_reference_category,gold_answers,predicted_answer,correct
FRCLTEXT000512_right,external relative,front,front,True
FRCLTEXT000513_front,external intrinsic,left,left,True
FRCLTEXT000513_left,external intrinsic,left,left,True
FRCLTEXT000513_back,external intrinsic,left,left,True
FRCLTEXT000513_right,external intrinsic,left,left,True
FRCLTEXT000514_front,external intrinsic,left,left,True
FRCLTEXT000514_left,external intrinsic,left,left,True
FRCLTEXT000514_back,external intrinsic,left,left,True
FRCLTEXT000514_right,external intrinsic,left,left,True
FRCLTEXT000518_front,external intrinsic,left,left,True
FRCLTEXT000518_left,external intrinsic,left,left,True
FRCLTEXT000518_back,external intrinsic,left,left,True
FRCLTEXT000518_right,external intrinsic,left,left,True
FRCLTEXT000520_front,external intrinsic,right,right,True
FRCLTEXT000520_left,external intrinsic,right,right,True
FRCLTEXT000520_back,external intrinsic,right,right,True
FRCLTEXT000520_right,external intrinsic,right,right,True
FRCLTEXT000521_front,external relative,front,front,True
FRCLTEXT000521_left,external relative,left,right,False
FRCLTEXT000521_back,external relative,back,back,True
FRCLTEXT000521_right,external relative,right,left,False
FRCLTEXT000522_front,external relative,front,front,True
FRCLTEXT000522_left,external relative,left,right,False
FRCLTEXT000522_back,external relative,back,back,True
FRCLTEXT000522_right,external relative,right,left,False
FRCLTEXT000523_front,external intrinsic,front,front,True
FRCLTEXT000523_left,external intrinsic,front,front,True
FRCLTEXT000523_back,external intrinsic,front,front,True
FRCLTEXT000523_right,external intrinsic,front,front,True
FRCLTEXT000524_front,external intrinsic,right,right,True
FRCLTEXT000524_left,external intrinsic,right,right,True
FRCLTEXT000524_back,external intrinsic,right,right,True
FRCLTEXT000524_right,external intrinsic,right,right,True
FRCLTEXT000525_front,internal intrinsic,right,right,True
FRCLTEXT000525_left,internal intrinsic,right,right,True
FRCLTEXT000525_back,internal intrinsic,right,right,True
FRCLTEXT000525_right,internal intrinsic,right,right,True
FRCLTEXT000526_front,external relative,right,left,False
FRCLTEXT000526_left,external relative,front,front,True
FRCLTEXT000526_back,external relative,left,right,False
FRCLTEXT000526_right,external relative,back,front,False
FRCLTEXT000528_front,internal relative,back,back,True
FRCLTEXT000528_left,internal relative,right,right,True
FRCLTEXT000528_back,internal relative,front,front,True
FRCLTEXT000528_right,internal relative,left,left,True
FRCLTEXT000531_front,external relative,right,left,False
FRCLTEXT000531_left,external relative,front,front,True
FRCLTEXT000531_back,external relative,left,right,False
FRCLTEXT000531_right,external relative,back,left,False
FRCLTEXT000532_front,external intrinsic,right,right,True
FRCLTEXT000532_left,external intrinsic,right,right,True
FRCLTEXT000532_back,external intrinsic,right,right,True
FRCLTEXT000532_right,external intrinsic,right,right,True
FRCLTEXT000533_front,external relative,front,front,True
FRCLTEXT000533_left,external relative,left,right,False
FRCLTEXT000533_back,external relative,back,back,True
FRCLTEXT000533_right,external relative,right,left,False
FRCLTEXT000534_front,external relative,left,right,False
FRCLTEXT000534_left,external relative,back,left,False
FRCLTEXT000534_back,external relative,right,left,False
FRCLTEXT000534_right,external relative,front,right,False
FRCLTEXT000535_front,external relative,front,front,True
FRCLTEXT000535_left,external relative,left,right,False
FRCLTEXT000535_back,external relative,back,back,True
FRCLTEXT000535_right,external relative,right,right,True
FRCLTEXT000537_front,external intrinsic,left,left,True
FRCLTEXT000537_left,external intrinsic,left,left,True
FRCLTEXT000537_back,external intrinsic,left,left,True
FRCLTEXT000537_right,external intrinsic,left,left,True
FRCLTEXT000539_front,external relative,back,back,True
FRCLTEXT000539_left,external relative,right,right,True
FRCLTEXT000539_back,external relative,front,front,True
FRCLTEXT000539_right,external relative,left,left,True
FRCLTEXT000541_front,external relative,right,left,False
FRCLTEXT000541_left,external relative,front,front,True
FRCLTEXT000541_back,external relative,left,right,False
FRCLTEXT000541_right,external relative,back,right,False
FRCLTEXT000543_front,external intrinsic,front,front,True
FRCLTEXT000543_left,external intrinsic,front,front,True
FRCLTEXT000543_back,external intrinsic,front,front,True
FRCLTEXT000543_right,external intrinsic,front,front,True
FRCLTEXT000544_front,internal relative,back,back,True
FRCLTEXT000544_left,internal relative,right,right,True
FRCLTEXT000544_back,internal relative,front,front,True
FRCLTEXT000544_right,internal relative,left,left,True
FRCLTEXT000545_front,external relative,back,back,True
FRCLTEXT000545_left,external relative,right,right,True
FRCLTEXT000545_back,external relative,front,front,True
FRCLTEXT000545_right,external relative,left,left,True
FRCLTEXT000546_front,external relative,front,front,True
FRCLTEXT000546_left,external relative,left,right,False
FRCLTEXT000546_back,external relative,back,back,True
FRCLTEXT000546_right,external relative,right,left,False
FRCLTEXT000547_front,external intrinsic,back,back,True
FRCLTEXT000547_left,external intrinsic,back,back,True
FRCLTEXT000547_back,external intrinsic,back,back,True
FRCLTEXT000547_right,external intrinsic,back,back,True
FRCLTEXT000548_front,external intrinsic,right,right,True
FRCLTEXT000548_left,external intrinsic,right,right,True
FRCLTEXT000548_back,external intrinsic,right,right,True
FRCLTEXT000548_right,external intrinsic,right,right,True
FRCLTEXT000549_front,external relative,front,front,True
FRCLTEXT000549_left,external relative,left,right,False
FRCLTEXT000549_back,external relative,back,back,True
FRCLTEXT000549_right,external relative,right,left,False
FRCLTEXT000551_front,external relative,right,left,False
FRCLTEXT000551_left,external relative,front,front,True
FRCLTEXT000551_back,external relative,left,right,False
FRCLTEXT000551_right,external relative,back,left,False
FRCLTEXT000552_front,external relative,back,back,True
FRCLTEXT000552_left,external relative,right,right,True
FRCLTEXT000552_back,external relative,front,front,True
FRCLTEXT000552_right,external relative,left,left,True
FRCLTEXT000555_front,external relative,back,back,True
FRCLTEXT000555_left,external relative,right,right,True
FRCLTEXT000555_back,external relative,front,front,True
FRCLTEXT000555_right,external relative,left,left,True
FRCLTEXT000556_front,external intrinsic,left,left,True
FRCLTEXT000556_left,external intrinsic,left,left,True
FRCLTEXT000556_back,external intrinsic,left,left,True
FRCLTEXT000556_right,external intrinsic,left,left,True
FRCLTEXT000557_front,external intrinsic,back,back,True
FRCLTEXT000557_left,external intrinsic,back,right,False
FRCLTEXT000557_back,external intrinsic,back,back,True
FRCLTEXT000557_right,external intrinsic,back,back,True
FRCLTEXT000558_front,external relative,front,front,True
FRCLTEXT000558_left,external relative,left,right,False
FRCLTEXT000558_back,external relative,back,back,True
FRCLTEXT000558_right,external relative,right,left,False
FRCLTEXT000559_front,external relative,back,back,True
FRCLTEXT000559_left,external relative,right,right,True
FRCLTEXT000559_back,external relative,front,front,True
FRCLTEXT000559_right,external relative,left,left,True
FRCLTEXT000560_front,external relative,front,front,True
FRCLTEXT000560_left,external relative,left,right,False
FRCLTEXT000560_back,external relative,back,back,True
FRCLTEXT000560_right,external relative,right,left,False
FRCLTEXT000562_front,external relative,left,right,False
FRCLTEXT000562_left,external relative,back,left,False
FRCLTEXT000562_back,external relative,right,left,False
FRCLTEXT000562_right,external relative,front,front,True
FRCLTEXT000564_front,external intrinsic,back,back,True
FRCLTEXT000564_left,external intrinsic,back,back,True
FRCLTEXT000564_back,external intrinsic,back,back,True
FRCLTEXT000564_right,external intrinsic,back,back,True
FRCLTEXT000565_front,external relative,back,back,True
FRCLTEXT000565_left,external relative,right,right,True
FRCLTEXT000565_back,external relative,front,front,True
FRCLTEXT000565_right,external relative,left,left,True
FRCLTEXT000566_front,external relative,back,back,True
FRCLTEXT000566_left,external relative,right,right,True
FRCLTEXT000566_back,external relative,front,front,True
FRCLTEXT000566_right,external relative,left,left,True
FRCLTEXT000567_front,external intrinsic,back,back,True
FRCLTEXT000567_left,external intrinsic,back,back,True
FRCLTEXT000567_back,external intrinsic,back,back,True
FRCLTEXT000567_right,external intrinsic,back,back,True
FRCLTEXT000569_front,external intrinsic,left,left,True
FRCLTEXT000569_left,external intrinsic,left,left,True
FRCLTEXT000569_back,external intrinsic,left,left,True
FRCLTEXT000569_right,external intrinsic,left,left,True
FRCLTEXT000572_front,external relative,front,front,True
FRCLTEXT000572_left,external relative,left,right,False
FRCLTEXT000572_back,external relative,back,back,True
FRCLTEXT000572_right,external relative,right,left,False
FRCLTEXT000573_front,external relative,right,left,False
FRCLTEXT000573_left,external relative,front,front,True
FRCLTEXT000573_back,external relative,left,right,False
FRCLTEXT000573_right,external relative,back,left,False
FRCLTEXT000574_front,external relative,back,back,True
FRCLTEXT000574_left,external relative,right,right,True
FRCLTEXT000574_back,external relative,front,front,True
FRCLTEXT000574_right,external relative,left,left,True
FRCLTEXT000575_front,external intrinsic,back,back,True
FRCLTEXT000575_left,external intrinsic,back,back,True
FRCLTEXT000575_back,external intrinsic,back,back,True
FRCLTEXT000575_right,external intrinsic,back,back,True
FRCLTEXT000576_front,external intrinsic,left,left,True
FRCLTEXT000576_left,external intrinsic,left,left,True
FRCLTEXT000576_back,external intrinsic,left,left,True
FRCLTEXT000576_right,external intrinsic,left,left,True
FRCLTEXT000578_front,external intrinsic,right,right,True
FRCLTEXT000578_left,external intrinsic,right,right,True
FRCLTEXT000578_back,external intrinsic,right,right,True
FRCLTEXT000578_right,external intrinsic,right,right,True
FRCLTEXT000579_front,external relative,back,back,True
FRCLTEXT000579_left,external relative,right,right,True
FRCLTEXT000579_back,external relative,front,front,True
FRCLTEXT000579_right,external relative,left,left,True
FRCLTEXT000580_front,external relative,back,back,True
FRCLTEXT000580_left,external relative,right,right,True
FRCLTEXT000580_back,external relative,front,front,True
FRCLTEXT000580_right,external relative,left,left,True
FRCLTEXT000581_front,external relative,front,front,True
FRCLTEXT000581_left,external relative,left,right,False
FRCLTEXT000581_back,external relative,back,back,True
FRCLTEXT000581_right,external relative,right,left,False
FRCLTEXT000583_front,external intrinsic,front,front,True
FRCLTEXT000583_left,external intrinsic,front,left,False
FRCLTEXT000583_back,external intrinsic,front,front,True
FRCLTEXT000583_right,external intrinsic,front,front,True
FRCLTEXT000585_front,external intrinsic,left,left,True
FRCLTEXT000585_left,external intrinsic,left,left,True
FRCLTEXT000585_back,external intrinsic,left,left,True
FRCLTEXT000585_right,external intrinsic,left,front,False
FRCLTEXT000586_front,external relative,back,back,True
FRCLTEXT000586_left,external relative,right,right,True
FRCLTEXT000586_back,external relative,front,front,True
FRCLTEXT000586_right,external relative,left,left,True
FRCLTEXT000587_front,external intrinsic,front,front,True
FRCLTEXT000587_left,external intrinsic,front,right,False
FRCLTEXT000587_back,external intrinsic,front,front,True
FRCLTEXT000587_right,external intrinsic,front,front,True
FRCLTEXT000588_front,external intrinsic,front,front,True
FRCLTEXT000588_left,external intrinsic,front,front,True
FRCLTEXT000588_back,external intrinsic,front,back,False
FRCLTEXT000588_right,external intrinsic,front,front,True
FRCLTEXT000589_front,external intrinsic,right,right,True
FRCLTEXT000589_left,external intrinsic,right,right,True
FRCLTEXT000589_back,external intrinsic,right,right,True
FRCLTEXT000589_right,external intrinsic,right,right,True
FRCLTEXT000590_front,external intrinsic,back,back,True
FRCLTEXT000590_left,external intrinsic,back,back,True
FRCLTEXT000590_back,external intrinsic,back,back,True
FRCLTEXT000590_right,external intrinsic,back,left,False
FRCLTEXT000591_front,external intrinsic,left,left,True
FRCLTEXT000591_left,external intrinsic,left,front,False
FRCLTEXT000591_back,external intrinsic,left,left,True
FRCLTEXT000591_right,external intrinsic,left,left,True
